id,type,name,classification
174002015,barangay,Barangay I (Pob.),urban
174002016,barangay,Barangay II (Pob.),rural
174002017,barangay,Barangay III (Pob.),rural
174002018,barangay,Barangay IV (Pob.),rural
174003000,municipality,Gasan,
174003001,barangay,Antipolo,rural
174003003,barangay,Bachao Ibaba,rural
174003004,barangay,Bachao Ilaya,rural
174003005,barangay,Bacongbacong,rural
174003006,barangay,Bahi,rural
174003007,barangay,Bangbang,rural
174003008,barangay,Banot,rural
174003009,barangay,Banuyo,rural
174003010,barangay,Bognuyan,rural
174003011,barangay,Cabugao,rural
174003012,barangay,Dawis,rural
174003013,barangay,Dili,rural
174003014,barangay,Libtangin,rural
174003015,barangay,Mahunig,rural
174003016,barangay,Mangiliol,rural
174003017,barangay,Masiga,rural
174003018,barangay,Matandang Gasan,rural
174003019,barangay,Pangi,rural
174003020,barangay,Pingan,rural
174003021,barangay,Tabionan,rural
174003022,barangay,Tapuyan,rural
174003023,barangay,Tiguion,rural
174003024,barangay,Barangay I (Pob.),urban
174003025,barangay,Barangay II (Pob.),urban
174003026,barangay,Barangay III (Pob.),rural
174004000,municipality,Mogpog,
174004001,barangay,Anapog-Sibucao,rural
174004002,barangay,Argao,rural
174004003,barangay,Balanacan,rural
174004004,barangay,Banto,rural
174004005,barangay,Bintakay,rural
174004006,barangay,Bocboc,rural
174004007,barangay,Butansapa,rural
174004008,barangay,Candahon,rural
174004009,barangay,Capayang,rural
174004010,barangay,Danao,rural
174004011,barangay,Dulong Bayan (Pob.),rural
174004012,barangay,Gitnang Bayan (Pob.),rural
174004013,barangay,Guisian,rural
174004014,barangay,Hinadharan,rural
174004015,barangay,Hinanggayon,rural
174004016,barangay,Ino,rural
174004017,barangay,Janagdong,rural
174004018,barangay,Lamesa,rural
174004019,barangay,Laon,rural
174004020,barangay,Magapua,rural
174004021,barangay,Malayak,rural
174004022,barangay,Malusak,rural
174004023,barangay,Mampaitan,rural
174004024,barangay,Mangyan-Mababad,rural
174004025,barangay,Market Site (Pob.),rural
174004026,barangay,Mataas Na Bayan,rural
174004027,barangay,Mendez,rural
174004028,barangay,Nangka I,rural
174004029,barangay,Nangka II,rural
174004030,barangay,Paye,rural
174004032,barangay,Pili,rural
174004033,barangay,Puting Buhangin,rural
174004034,barangay,Sayao,rural
174004035,barangay,Silangan,rural
174004036,barangay,Sumangga,rural
174004037,barangay,Tarug,rural
174004038,barangay,Villa Mendez (Pob.),rural
174005000,municipality,Santa Cruz,
174005001,barangay,Alobo,rural
174005002,barangay,Angas,rural
174005003,barangay,Aturan,rural
174005004,barangay,Bagong Silang Pob. (2nd Zone),rural
174005005,barangay,Baguidbirin,rural
174005006,barangay,Baliis,rural
174005007,barangay,Balogo,rural
174005008,barangay,Banahaw Pob. (3rd Zone),urban
174005009,barangay,Bangcuangan,rural
174005010,barangay,Banogbog,rural
174005011,barangay,Biga,rural
174005012,barangay,Botilao,rural
174005013,barangay,Buyabod,rural
174005014,barangay,Dating Bayan,rural
174005015,barangay,Devilla,rural
174005016,barangay,Dolores,rural
174005017,barangay,Haguimit,rural
174005018,barangay,Hupi,rural
174005019,barangay,Ipil,rural
174005020,barangay,Jolo,rural
174005021,barangay,Kaganhao,rural
174005022,barangay,Kalangkang,rural
174005023,barangay,Kamandugan,rural
174005024,barangay,Kasily,rural
174005025,barangay,Kilo-kilo,rural
174005026,barangay,Kiñaman,rural
174005027,barangay,Labo,rural
174005028,barangay,Lamesa,rural
174005029,barangay,Landy,rural
174005030,barangay,Lapu-lapu Pob. (5th Zone),rural
174005031,barangay,Libjo,rural
174005032,barangay,Lipa,rural
174005033,barangay,Lusok,rural
174005034,barangay,Maharlika Pob. (1st Zone),urban
174005035,barangay,Makulapnit,rural
174005036,barangay,Maniwaya,rural
174005037,barangay,Manlibunan,rural
174005038,barangay,Masaguisi,rural
174005039,barangay,Masalukot,rural
174005040,barangay,Matalaba,rural
174005041,barangay,Mongpong,rural
174005042,barangay,Morales,rural
174005043,barangay,Napo,rural
174005044,barangay,Pag-Asa Pob. (4th Zone),urban
174005045,barangay,Pantayin,rural
174005047,barangay,Polo,rural
174005048,barangay,Pulong-Parang,rural
174005049,barangay,Punong,rural
174005050,barangay,San Antonio,rural
174005051,barangay,San Isidro,rural
174005052,barangay,Tagum,rural
174005053,barangay,Tamayo,rural
174005054,barangay,Tambangan,rural
174005055,barangay,Tawiran,rural
174005056,barangay,Taytay,rural
174006000,municipality,Torrijos,
174006001,barangay,Bangwayin,rural
174006002,barangay,Bayakbakin,rural
174006003,barangay,Bolo,rural
174006004,barangay,Bonliw,rural
174006005,barangay,Buangan,rural
174006006,barangay,Cabuyo,rural
174006007,barangay,Cagpo,rural
174006008,barangay,Dampulan,rural
174006009,barangay,Kay Duke,rural
174006010,barangay,Mabuhay,rural
174006011,barangay,Makawayan,rural
174006012,barangay,Malibago,rural
174006013,barangay,Malinao,rural
174006014,barangay,Maranlig,rural
174006015,barangay,Marlangga,rural
174006016,barangay,Matuyatuya,rural
174006017,barangay,Nangka,rural
174006018,barangay,Pakaskasan,rural
174006019,barangay,Payanas,rural
174006020,barangay,Poblacion,urban
174006021,barangay,Poctoy,rural
174006022,barangay,Sibuyao,rural
174006023,barangay,Suha,rural
174006024,barangay,Talawan,rural
174006025,barangay,Tigwi,rural
175100000,province,Occidental Mindoro,
175101000,municipality,Abra De Ilog,
175101001,barangay,Balao,rural
175101002,barangay,Cabacao,rural
175101003,barangay,Lumangbayan,rural
175101004,barangay,Poblacion,urban
175101005,barangay,San Vicente,rural
175101006,barangay,Tibag,rural
175101007,barangay,Udalo (Camurong),rural
175101008,barangay,Wawa,rural
175101009,barangay,Armado,rural
175101010,barangay,Santa Maria,rural
175102000,municipality,Calintaan,
175102001,barangay,Concepcion,rural
175102002,barangay,Iriron,rural
175102003,barangay,Malpalon,rural
175102004,barangay,New Dagupan,rural
175102005,barangay,Poblacion,urban
175102006,barangay,Poypoy,rural
175102007,barangay,Tanyag,rural
175103000,municipality,Looc,
175103001,barangay,Agkawayan,rural
175103002,barangay,Ambil,rural
175103003,barangay,Balikyas,rural
175103004,barangay,Bonbon (Pob.),urban
175103005,barangay,Bulacan,rural
175103006,barangay,Burol,rural
175103007,barangay,Guitna (Pob.),urban
175103008,barangay,Kanluran (Pob.),urban
175103009,barangay,Talaotao,rural
175104000,municipality,Lubang,
175104001,barangay,Binakas,rural
175104002,barangay,Cabra,rural
175104003,barangay,Maligaya,rural
175104004,barangay,Maliig,urban
175104005,barangay,Tagbac,urban
175104006,barangay,Tangal,rural
175104007,barangay,Tilik,urban
175104008,barangay,Vigo,urban
175104009,barangay,Surville (Pob.),rural
175104010,barangay,Araw At Bituin (Pob.),urban
175104011,barangay,Bagong Sikat (Pob.),rural
175104012,barangay,Banaag At Pag-Asa (Pob.),rural
175104013,barangay,Likas Ng Silangan (Pob.),rural
175104014,barangay,Maginhawa (Pob.),urban
175104015,barangay,Ninikat Ng Pag-Asa (Pob.),rural
175104016,barangay,Paraiso (Pob.),rural
175105000,municipality,Magsaysay,
175105001,barangay,Alibog,rural
175105003,barangay,Caguray,rural
175105004,barangay,Calawag,rural
175105005,barangay,Gapasan,rural
175105006,barangay,Laste,rural
175105007,barangay,Lourdes,rural
175105008,barangay,Nicolas (Bulo),rural
175105009,barangay,Paclolo,rural
175105010,barangay,Poblacion,urban
175105011,barangay,Purnaga,rural
175105012,barangay,Santa Teresa,rural
175105013,barangay,Sibalat,rural
175106000,municipality,Mamburao (Capital),
175106001,barangay,Balansay,rural
175106002,barangay,Fatima (Tii),rural
175106003,barangay,Payompon,urban
175106004,barangay,San Luis (Ligang),rural
175106005,barangay,Talabaan,rural
175106006,barangay,Tangkalan,rural
175106007,barangay,Tayamaan,rural
175106008,barangay,Poblacion 1 (Barangay 1),urban
175106009,barangay,Poblacion 2 (Barangay 2),urban
175106010,barangay,Poblacion 3 (Barangay 3),rural
175106011,barangay,Poblacion 4 (Barangay 4),rural
175106012,barangay,Poblacion 5 (Barangay 5),rural
175106013,barangay,Poblacion 6 (Barangay 6),rural
175106014,barangay,Poblacion 7 (Barangay 7),urban
175106015,barangay,Poblacion 8 (Barangay 8),urban
175107000,municipality,Paluan,
175107001,barangay,Alipaoy,urban
175107002,barangay,Harrison,rural
175107003,barangay,Lumangbayan,urban
175107004,barangay,Mananao,rural
175107005,barangay,Marikit,rural
175107006,barangay,Mapalad Pob. (Bgy 1),urban
175107007,barangay,Handang Tumulong Pob. (Bgy 2),rural
175107008,barangay,Silahis Ng Pag-Asa Pob. (Bgy 3),rural
175107009,barangay,Pag-Asa Ng Bayan Pob. (Bgy 4),rural
175107010,barangay,Bagong Silang Pob. (Bgy 5),urban
175107011,barangay,San Jose Pob. (Bgy 6),rural
175107012,barangay,Tubili,rural
175108000,municipality,Rizal,
175108001,barangay,Adela,urban
175108002,barangay,Aguas,rural
175108003,barangay,Magsikap,rural
175108004,barangay,Malawaan,rural
175108005,barangay,Pitogo,rural
175108006,barangay,Rizal,rural
175108007,barangay,Rumbang,urban
175108008,barangay,Salvacion,rural
175108009,barangay,San Pedro,rural
175108010,barangay,Santo Niño,rural
175108012,barangay,Manoot,rural
175109000,municipality,Sablayan,
175109001,barangay,Batong Buhay,rural
175109002,barangay,Buenavista,urban
175109003,barangay,Burgos,rural
175109004,barangay,Claudio Salgado,rural
175109005,barangay,General Emilio Aguinaldo,rural
175109006,barangay,Ibud,rural
175109007,barangay,Ilvita,rural
175109008,barangay,Ligaya,rural
175109009,barangay,Poblacion (Lumangbayan),urban
175109010,barangay,Paetan,rural
175109011,barangay,Pag-Asa,rural
175109013,barangay,San Agustin,rural
175109014,barangay,San Francisco,rural
175109016,barangay,San Nicolas,rural
175109017,barangay,San Vicente,rural
175109018,barangay,Santa Lucia,rural
175109019,barangay,Santo Niño,urban
175109020,barangay,Tagumpay,rural
175109021,barangay,Victoria,rural
175109022,barangay,Lagnas,rural
175109023,barangay,Malisbong,rural
175109024,barangay,Tuban,rural
175110000,municipality,San Jose,
175110001,barangay,Ambulong,rural
175110002,barangay,Ansiray,rural
175110003,barangay,Bagong Sikat,urban
175110004,barangay,Bangkal,rural
175110005,barangay,Barangay 1 (Pob.),rural
175110006,barangay,Barangay 2 (Pob.),rural
175110007,barangay,Barangay 3 (Pob.),rural
175110008,barangay,Barangay 4 (Pob.),urban
175110009,barangay,Barangay 5 (Pob.),urban
175110010,barangay,Barangay 6 (Pob.),urban
175110011,barangay,Barangay 7 (Pob.),urban
175110012,barangay,Barangay 8 (Pob.),rural
175110013,barangay,Batasan,rural
175110014,barangay,Bayotbot,rural
175110015,barangay,Bubog,urban
175110016,barangay,Buri,rural
175110017,barangay,Camburay,rural
175110018,barangay,Caminawit,urban
175110019,barangay,Catayungan,rural
175110020,barangay,Central,urban
175110021,barangay,Iling Proper,rural
175110022,barangay,Inasakan,rural
175110023,barangay,Ipil,rural
175110024,barangay,La Curva,rural
175110025,barangay,Labangan Iling,rural
175110026,barangay,Labangan Poblacion,urban
175110027,barangay,Mabini,urban
175110028,barangay,Magbay,rural
175110029,barangay,Mangarin,rural
175110030,barangay,Mapaya,rural
175110031,barangay,Murtha,urban
175110032,barangay,Monte Claro,rural
175110033,barangay,Natandol,rural
175110034,barangay,Pag-Asa,urban
175110035,barangay,Pawican,rural
175110037,barangay,San Agustin,rural
175110038,barangay,San Isidro,rural
175110039,barangay,San Roque,urban
175111000,municipality,Santa Cruz,
175111001,barangay,Alacaak,rural
175111002,barangay,Barahan,rural
175111003,barangay,Casague,rural
175111004,barangay,Dayap,rural
175111006,barangay,Lumangbayan,rural
175111007,barangay,Mulawin,urban
175111008,barangay,Pinagturilan (San Pedro),rural
175111009,barangay,Poblacion I (Barangay 1),urban
175111010,barangay,San Vicente,rural
175111011,barangay,Poblacion II (Barangay 2),urban
175111012,barangay,Kurtinganan,rural
175200000,province,Oriental Mindoro,
175201000,municipality,Baco,
175201001,barangay,Alag,rural
175201002,barangay,Bangkatan,rural
175201004,barangay,Burbuli,rural
175201005,barangay,Catwiran I,rural
175201006,barangay,Catwiran II,rural
175201007,barangay,Dulangan I,rural
175201008,barangay,Dulangan II,rural
175201010,barangay,Lumang Bayan,rural
175201011,barangay,Malapad,rural
175201012,barangay,Mangangan I,rural
175201013,barangay,Mangangan II,rural
175201014,barangay,Mayabig,rural
175201015,barangay,Pambisan,rural
175201016,barangay,Pulang-Tubig,rural
175201017,barangay,Putican-Cabulo,rural
175201018,barangay,San Andres,rural
175201019,barangay,San Ignacio (Dulangan III),rural
175201020,barangay,Santa Cruz,rural
175201021,barangay,Santa Rosa I,rural
175201022,barangay,Santa Rosa II,rural
175201023,barangay,Tabon-tabon,rural
175201024,barangay,Tagumpay,rural
175201025,barangay,Water,rural
175201026,barangay,Baras (Mangyan Minority),rural
175201027,barangay,Bayanan,rural
175201028,barangay,Lantuyang (Mangyan Minority),rural
175201029,barangay,Poblacion,urban
175202000,municipality,Bansud,
175202001,barangay,Alcadesma,rural
175202003,barangay,Bato,rural
175202004,barangay,Conrazon,rural
175202005,barangay,Malo,rural
175202006,barangay,Manihala,rural
175202007,barangay,Pag-Asa,rural
175202008,barangay,Poblacion,urban
175202009,barangay,Proper Bansud,urban
175202010,barangay,Rosacara,rural
175202011,barangay,Salcedo,rural
175202012,barangay,Sumagui,rural
175202013,barangay,Proper Tiguisan,rural
175202014,barangay,Villa Pag-Asa,urban
175203000,municipality,Bongabong,
175203001,barangay,Anilao,rural
175203002,barangay,Batangan,rural
175203003,barangay,Bukal,rural
175203004,barangay,Camantigue,rural
175203005,barangay,Carmundo,rural
175203006,barangay,Cawayan,rural
175203007,barangay,Dayhagan,rural
175203008,barangay,Formon,rural
175203009,barangay,Hagan,rural
175203010,barangay,Hagupit,rural
175203011,barangay,Kaligtasan,rural
175203012,barangay,Labasan,rural
175203013,barangay,Labonan,rural
175203014,barangay,Libertad,rural
175203015,barangay,Lisap,rural
175203016,barangay,Luna,rural
175203017,barangay,Malitbog,rural
175203018,barangay,Mapang,rural
175203019,barangay,Masaguisi,rural
175203020,barangay,Morente,rural
175203021,barangay,Ogbot,rural
175203022,barangay,Orconuma,rural
175203023,barangay,Polusahi,rural
175203024,barangay,Sagana,rural
175203025,barangay,San Isidro,rural
175203026,barangay,San Jose,rural
175203027,barangay,San Juan,rural
175203028,barangay,Santa Cruz,rural
175203029,barangay,Sigange,rural
175203031,barangay,Tawas,rural
175203032,barangay,Poblacion,urban
175203033,barangay,Aplaya,rural
175203034,barangay,Bagumbayan I,rural
175203035,barangay,Bagumbayan II,rural
175203036,barangay,Ipil,rural
175203037,barangay,Mina de Oro,rural
175204000,municipality,Bulalacao (San Pedro),
175204001,barangay,Bagong Sikat,rural
175204002,barangay,Balatasan,urban
175204003,barangay,Benli (Mangyan Settlement),rural
175204005,barangay,Cabugao,rural
175204006,barangay,Cambunang (Pob.),rural
175204007,barangay,Campaasan (Pob.),urban
175204008,barangay,Maasin,rural
175204009,barangay,Maujao,rural
175204010,barangay,Milagrosa (Guiob),urban
175204011,barangay,Nasukob (Pob.),rural
175204012,barangay,Poblacion,urban
175204013,barangay,San Francisco (Alimawan),rural
175204014,barangay,San Isidro,rural
175204015,barangay,San Juan,rural
175204017,barangay,San Roque (Buyayao),rural
175205000,municipality,City Of Calapan (Capital),
175205001,barangay,Balingayan,rural
175205002,barangay,Balite,rural
175205003,barangay,Baruyan,rural
175205004,barangay,Batino,rural
175205005,barangay,Bayanan I,rural
175205006,barangay,Bayanan II,rural
175205007,barangay,Biga,rural
175205008,barangay,Bondoc,rural
175205009,barangay,Bucayao,rural
175205010,barangay,Buhuan,rural
175205011,barangay,Bulusan,rural
175205012,barangay,Santa Rita (Bungahan),rural
175205013,barangay,Calero (Pob.),rural
175205015,barangay,Camansihan,rural
175205016,barangay,Camilmil,urban
175205017,barangay,Canubing I,rural
175205018,barangay,Canubing II,rural
175205019,barangay,Comunal,rural
175205021,barangay,Guinobatan,rural
175205022,barangay,Gulod,rural
175205023,barangay,Gutad,rural
175205025,barangay,Ibaba East (Pob.),rural
175205026,barangay,Ibaba West (Pob.),rural
175205027,barangay,Ilaya (Pob.),rural
175205028,barangay,Lalud,urban
175205029,barangay,Lazareto,rural
175205030,barangay,Libis (Pob.),rural
175205031,barangay,Lumang Bayan,urban
175205032,barangay,Mahal Na Pangalan,rural
175205033,barangay,Maidlang,rural
175205034,barangay,Malad,rural
175205035,barangay,Malamig,rural
175205036,barangay,Managpi,urban
175205037,barangay,Masipit,rural
175205038,barangay,Nag-Iba I,rural
175205039,barangay,Navotas,rural
175205041,barangay,Pachoca,rural
175205042,barangay,Palhi,rural
175205043,barangay,Panggalaan,rural
175205044,barangay,Parang,rural
175205045,barangay,Patas,rural
175205046,barangay,Personas,rural
175205047,barangay,Putingtubig,rural
175205048,barangay,Salong,rural
175205049,barangay,San Antonio,rural
175205050,barangay,San Vicente Central (Pob.),rural
175205051,barangay,San Vicente East (Pob.),rural
175205052,barangay,San Vicente North (Pob.),rural
175205053,barangay,San Vicente South (Pob.),rural
175205054,barangay,San Vicente West (Pob.),rural
175205055,barangay,Santa Cruz,rural
175205056,barangay,Santa Isabel,rural
175205057,barangay,Santo Niño,urban
175205058,barangay,Sapul,rural
175205059,barangay,Silonay,rural
175205061,barangay,Santa Maria Village,rural
175205062,barangay,Suqui,urban
175205063,barangay,Tawagan,rural
175205064,barangay,Tawiran,rural
175205065,barangay,Tibag,rural
175205066,barangay,Wawa,rural
175205068,barangay,Nag-Iba II,rural
175206000,municipality,Gloria,
175206001,barangay,Agsalin,rural
175206002,barangay,Agos,rural
175206003,barangay,Andres Bonifacio,rural
175206004,barangay,Balete,urban
175206005,barangay,Banus,rural
175206006,barangay,Banutan,rural
175206007,barangay,Buong Lupa,rural
175206008,barangay,Bulaklakan,rural
175206009,barangay,Gaudencio Antonino,rural
175206010,barangay,Guimbonan,rural
175206012,barangay,Kawit,rural
175206013,barangay,Lucio Laurel,urban
175206014,barangay,Macario Adriatico,urban
175206015,barangay,Malamig,urban
175206016,barangay,Malayong,rural
175206017,barangay,Maligaya (Pob.),urban
175206018,barangay,Malubay,rural
175206020,barangay,Manguyang,rural
175206021,barangay,Maragooc,rural
175206022,barangay,Mirayan,rural
175206023,barangay,Narra,rural
175206024,barangay,Papandungin,rural
175206025,barangay,San Antonio,rural
175206026,barangay,Santa Maria,rural
175206027,barangay,Santa Theresa,rural
175206028,barangay,Tambong,rural
175206029,barangay,Alma Villa,urban
175207000,municipality,Mansalay,
175207001,barangay,B. Del Mundo,urban
175207002,barangay,Balugo,rural
175207003,barangay,Bonbon,rural
175207004,barangay,Budburan,rural
175207005,barangay,Cabalwa,rural
175207007,barangay,Don Pedro,rural
175207010,barangay,Maliwanag,rural
175207011,barangay,Manaul,rural
175207012,barangay,Panaytayan,rural
175207013,barangay,Poblacion,urban
175207014,barangay,Roma,rural
175207016,barangay,Santa Brigida,rural
175207017,barangay,Santa Maria,rural
175207018,barangay,Villa Celestial,urban
175207019,barangay,Wasig,rural
175207020,barangay,Santa Teresita,rural
175207021,barangay,Waygan,rural
175208000,municipality,Naujan,
175208001,barangay,Adrialuna,rural
175208002,barangay,Antipolo,rural
175208003,barangay,Apitong,rural
